Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,TCmp,TAtt,TCmp%,TotDist,PrgDist,SCmp,SAtt,SCmp%,MCmp,MAtt,MCmp%,LCmp,LAtt,LCmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,-9999
2446,Moussa Sissoko,fr FRA,MF,Nantes,Ligue 1,33,1989,20.2,547,681,80.3,8769,2582,258,312,82.7,233,274,85.0,33,49,67.3,0,1.1,0.8,-1.1,14,41,9,3,74,Matches,2acd49b9
2447,Antonio Sivera,es ESP,GK,Alaves,La Liga,26,1996,34.0,651,1105,58.9,23568,18918,107,107,100.0,205,208,98.6,336,784,42.9,0,0.1,0.1,-0.1,4,41,2,0,0,Matches,9970da54
2448,Tim Skarke,de GER,FWDF,Darmstadt 98,Bundesliga,26,1996,26.7,622,855,72.7,10477,2900,307,364,84.3,219,294,74.5,72,127,56.7,0,2.1,3.0,-2.1,31,38,33,14,80,Matches,65857fdf
2449,Ellyes Skhiri,tn TUN,MF,Eintracht Frankfurt,Bundesliga,28,1995,24.1,1082,1287,84.1,17184,4753,541,593,91.2,432,495,87.3,71,120,59.2,2,1.0,1.9,+1.0,19,76,16,0,110,Matches,c2211709
2450,Oliver Skipp,eng ENG,MFDF,Tottenham,Premier League,22,2000,7.9,351,383,91.6,5258,1454,199,210,94.8,123,131,93.9,19,24,79.2,0,0.6,0.5,-0.6,7,37,3,0,37,Matches,6250083a
2451,Leo Skiri Østigård,no NOR,DF,Napoli,Serie A,23,1999,18.1,1172,1339,87.5,22293,8252,377,411,91.7,671,723,92.8,110,177,62.1,0,0.1,0.3,-0.1,3,68,4,0,76,Matches,b35a7399
2452,Łukasz Skorupski,pl POL,GK,Bologna,Serie A,32,1991,32.0,796,1018,78.2,19534,13495,202,204,99.0,386,391,98.7,205,419,48.9,0,0.0,0.0,0.0,0,6,0,0,1,Matches,ab4449d6
2453,Robert Skov,dk DEN,DFFW,Hoffenheim,Bundesliga,27,1996,14.0,542,736,73.6,9703,3351,226,260,86.9,252,315,80.0,56,116,48.3,4,1.9,1.8,+2.1,23,50,19,5,71,Matches,ff98492b
2454,AC Milan Škriniar,sk SVK,DF,Paris Saint Germain,Ligue 1,28,1995,18.1,1735,1820,95.3,32486,9850,558,588,94.9,1032,1059,97.5,126,146,86.3,0,0.1,0.3,-0.1,1,89,0,0,61,Matches,30f5ffa9
2455,Naatan Skyttä,fi FIN,MFFW,Toulouse,Ligue 1,21,2002,1.3,56,61,91.8,923,263,25,26,96.2,25,27,92.6,4,4,100.0,0,0.6,0.2,-0.6,5,5,3,1,12,Matches,d7547531
2456,Chris Smalling,eng ENG,DF,Roma,Serie A,33,1989,4.3,197,228,86.4,3810,1394,61,69,88.4,122,132,92.4,13,20,65.0,0,0.4,0.0,-0.4,1,7,0,0,13,Matches,b6964eb6
2457,Adam Smith,eng ENG,DF,Bournemouth,Premier League,32,1991,23.9,782,1025,76.3,12722,5225,397,443,89.6,325,401,81.0,51,141,36.2,2,1.3,1.7,+0.7,17,58,23,17,89,Matches,20b104bc
2458,Emile Smith Rowe,eng ENG,MF,Arsenal,Premier League,23,2000,3.9,188,213,88.3,2449,496,128,143,89.5,54,57,94.7,1,4,25.0,1,0.2,0.4,+0.8,4,13,11,0,23,Matches,17695062
2459,Hrvoje Smolčić,hr CRO,DF,Eintracht Frankfurt,Bundesliga,22,2000,3.9,285,321,88.8,5288,1981,87,102,85.3,172,181,95.0,21,32,65.6,0,0.0,0.0,0.0,1,10,0,0,14,Matches,c967f6b8
2460,Cédric Soares,pt POR,DF,Arsenal,Premier League,31,1991,0.7,60,69,87.0,905,157,39,41,95.1,15,17,88.2,5,8,62.5,0,0.0,0.0,0.0,0,4,0,0,3,Matches,839c14e1
2461,Danilo Soares,br BRA,DF,Bochum,Bundesliga,31,1991,3.9,124,179,69.3,2028,942,65,75,86.7,50,79,63.3,8,20,40.0,0,0.1,0.1,-0.1,3,12,3,0,15,Matches,c05f2f8c
2462,Eduard Sobol,ua UKR,DF,Strasbourg,Ligue 1,28,1995,0.3,8,13,61.5,128,55,3,3,100.0,5,7,71.4,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches,2ccd89a3
2463,Rubén Sobrino,es ESP,MFFW,Cadiz,La Liga,31,1992,18.3,387,526,73.6,4945,1233,266,303,87.8,83,125,66.4,17,31,54.8,1,2.3,1.7,-1.3,22,31,8,3,34,Matches,19b776e9
2464,Andrea Sodero,it ITA,MF,Empoli,Serie A,18,2004,0.1,0,1,0.0,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,364e2d13
2465,Emran Soglo,eng ENG,MFDF,Marseille,Ligue 1,18,2005,1.2,31,39,79.5,442,90,21,24,87.5,9,11,81.8,1,2,50.0,1,0.2,0.0,+0.8,2,2,1,1,3,Matches,47f82561
2466,Alex Sola,es ESP,FWMF,Alaves,La Liga,24,1999,14.0,269,430,62.6,4680,1722,131,154,85.1,101,155,65.2,33,82,40.2,3,2.3,2.1,+0.7,27,23,19,9,42,Matches,5fa714d5
2467,Alex Sola,es ESP,DFMF,Real Sociedad,La Liga,24,1999,0.3,12,16,75.0,196,75,5,5,100.0,7,10,70.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches,5fa714d5
2468,Dominic Solanke,eng ENG,FW,Bournemouth,Premier League,25,1997,36.9,400,544,73.5,5026,1387,262,315,83.2,93,127,73.2,11,18,61.1,3,3.0,2.0,0.0,39,32,24,3,60,Matches,e77dc3b2
2469,Ola Solbakken,no NOR,FW,Roma,Serie A,24,1998,0.3,6,8,75.0,96,4,4,5,80.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches,78f13530
2470,Carlos Soler,es ESP,MFDF,Paris Saint Germain,Ligue 1,26,1997,12.1,670,782,85.7,10803,2917,322,356,90.4,265,299,88.6,50,72,69.4,2,2.4,1.9,-0.4,20,58,17,2,74,Matches,fed17f5a
2471,Jhon Solis,co COL,MF,Girona,La Liga,18,2004,4.3,191,225,84.9,2630,627,116,134,86.6,60,69,87.0,5,6,83.3,0,0.3,0.2,-0.3,3,21,2,0,22,Matches,1282939a
2472,Manor Solomon,il ISR,FW,Tottenham,Premier League,24,1999,2.2,78,90,86.7,1105,196,45,48,93.8,28,35,80.0,3,4,75.0,2,0.8,0.8,+1.2,12,3,7,1,11,Matches,886f9aac
2473,Daniele Sommariva,it ITA,GK,Genoa,Serie A,26,1997,0.1,0,3,0.0,0,0,0,0,,0,0,,0,3,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,a8e7f7e9
2474,Yann Sommer,ch SUI,GK,Inter,Serie A,34,1988,34.0,1078,1236,87.2,24756,15782,289,289,100.0,548,556,98.6,235,382,61.5,0,0.0,0.0,0.0,0,4,0,0,0,Matches,420c18a1
2475,Brandon Soppy,fr FRA,DF,Torino,Serie A,21,2002,2.0,68,92,73.9,1009,330,38,42,90.5,22,32,68.8,5,9,55.6,0,0.1,0.1,-0.1,1,3,3,1,6,Matches,28f66c2e
2476,David Soria,es ESP,GK,Getafe,La Liga,30,1993,37.9,687,1295,53.1,27570,24122,41,42,97.6,233,242,96.3,412,1004,41.0,0,0.0,0.1,0.0,0,44,1,0,0,Matches,8f8c6934
2477,Alberto Soro,es ESP,MF,Granada,La Liga,24,1999,0.1,3,3,100.0,21,9,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0.0,1,0,0,0,0,Matches,452c3055
2478,Alessandro Sorrentino,it ITA,GK,Monza,Serie A,21,2002,6.1,148,193,76.7,3731,2467,35,35,100.0,73,75,97.3,40,83,48.2,0,0.0,0.0,0.0,0,1,0,0,0,Matches,8ef2452a
2479,Borna Sosa,hr CRO,FWDF,VfB Stuttgart,Bundesliga,25,1998,0.5,27,43,62.8,481,122,16,17,94.1,7,13,53.8,4,11,36.4,0,0.3,0.1,-0.3,3,2,0,0,2,Matches,af0d79a9
2480,Hugo Sotelo,es ESP,MF,Celta Vigo,La Liga,19,2003,8.0,516,589,87.6,8503,2430,282,296,95.3,172,192,89.6,51,78,65.4,1,1.6,1.1,-0.6,15,53,6,1,55,Matches,3aa74860
2481,Florian Sotoca,fr FRA,MFFW,Lens,Ligue 1,32,1990,28.9,1071,1445,74.1,16456,4982,544,665,81.8,380,491,77.4,74,138,53.6,6,6.5,6.3,-0.5,52,102,57,20,156,Matches,7a42d0df
2482,Riccardo Sottil,it ITA,FW,Fiorentina,Serie A,24,1999,12.3,331,421,78.6,5471,827,161,184,87.5,142,167,85.0,20,35,57.1,3,2.5,2.4,+0.5,13,11,16,7,33,Matches,94816803
2483,Tomáš Souček,cz CZE,MF,West Ham,Premier League,28,1995,31.9,722,962,75.1,11368,3594,364,450,80.9,272,346,78.6,54,86,62.8,2,1.7,1.2,+0.3,20,80,8,2,86,Matches,6613c819
2484,Matìas Soulé,ar ARG,FWMF,Frosinone,Serie A,20,2003,34.7,1197,1535,78.0,18531,5372,654,749,87.3,411,521,78.9,89,163,54.6,3,6.6,5.3,-3.6,82,107,78,12,198,Matches,c13ddd3e
2485,Boubakary Soumaré,fr FRA,MF,Sevilla,La Liga,24,1999,25.4,1109,1232,90.0,18261,4933,528,578,91.3,476,508,93.7,78,95,82.1,1,0.9,0.7,+0.1,8,115,3,1,102,Matches,ae59b359
2486,Issa Soumaré,sn SEN,FWMF,Le Havre,Ligue 1,22,2000,2.6,33,62,53.2,428,98,20,32,62.5,10,19,52.6,0,2,0.0,0,0.6,0.1,-0.6,3,1,0,0,4,Matches,1d8aa290
2487,Vinicius Souza,br BRA,MF,Sheffield United,Premier League,24,1999,29.6,790,995,79.4,12856,3441,382,439,87.0,333,394,84.5,50,89,56.2,0,0.2,0.5,-0.2,4,60,5,1,66,Matches,6a8a7af8
2488,Djibril Sow,ch SUI,MF,Sevilla,La Liga,26,1997,16.2,582,682,85.3,9552,1887,275,310,88.7,252,277,91.0,38,54,70.4,1,0.8,1.1,+0.2,15,57,7,2,73,Matches,4c6facae
2489,Saidou Sow,gn GUI,DF,Strasbourg,Ligue 1,21,2002,8.0,301,353,85.3,5779,1946,98,108,90.7,175,186,94.1,23,50,46.0,1,0.5,0.4,+0.5,2,24,3,0,24,Matches,f6b94e8d
2490,Çağlar Söyüncü,tr TUR,DF,Atletico Madrid,La Liga,27,1996,1.3,71,81,87.7,1249,407,29,31,93.5,39,43,90.7,2,5,40.0,0,0.0,0.0,0.0,0,4,1,0,6,Matches,21166ff4
2491,Djed Spence,eng ENG,DF,Genoa,Serie A,22,2000,9.5,272,342,79.5,4216,1253,148,166,89.2,93,127,73.2,19,29,65.5,0,0.3,0.4,-0.3,6,17,9,6,25,Matches,9bc9a519
2492,Stijn Spierings,nl NED,MF,Toulouse,Ligue 1,27,1996,16.8,944,1089,86.7,16872,5521,412,455,90.5,397,434,91.5,105,146,71.9,1,0.6,1.0,+0.4,14,144,8,0,157,Matches,a08985b8
2493,Stijn Spierings,nl NED,MF,Lens,Ligue 1,27,1996,1.3,50,59,84.7,889,305,22,27,81.5,22,24,91.7,4,5,80.0,0,0.0,0.0,0.0,0,6,0,0,9,Matches,a08985b8
2494,Leonardo Spinazzola,it ITA,DF,Roma,Serie A,30,1993,14.6,663,849,78.1,11631,3209,300,333,90.1,299,373,80.2,56,102,54.9,2,3.0,3.1,-1.0,27,32,48,21,52,Matches,3626daea
2495,Marco Sportiello,it ITA,GK,AC Milan,Serie A,31,1992,7.0,213,247,86.2,4909,3500,56,56,100.0,116,118,98.3,41,73,56.2,0,0.0,0.0,0.0,0,5,0,0,0,Matches,ac4003af
2496,Anton Stach,de GER,MF,Hoffenheim,Bundesliga,24,1998,25.8,1031,1309,78.8,16987,4924,527,603,87.4,396,476,83.2,83,164,50.6,3,3.5,2.5,-0.5,19,115,22,3,143,Matches,0f59a7bf
2497,Anton Stach,de GER,MF,Mainz 05,Bundesliga,24,1998,1.9,43,68,63.2,639,168,26,37,70.3,12,20,60.0,3,7,42.9,0,0.1,0.1,-0.1,2,7,1,0,8,Matches,0f59a7bf
2498,Jens Stage,dk DEN,MF,Werder Bremen,Bundesliga,26,1996,25.9,775,1042,74.4,12813,4152,383,491,78.0,332,414,80.2,50,86,58.1,1,1.9,1.8,-0.9,25,68,18,3,85,Matches,1fffae99
2499,Benjamin Stambouli,fr FRA,MF,Reims,Ligue 1,32,1990,3.2,95,130,73.1,1740,636,32,47,68.1,51,58,87.9,8,18,44.4,1,0.1,0.3,+0.9,3,10,3,2,8,Matches,5939baa2
2500,Josip Stanišić,hr CRO,DF,Bayer Leverkusen,Bundesliga,23,2000,14.0,961,1077,89.2,14733,4167,564,593,95.1,316,349,90.5,63,93,67.7,1,1.7,1.7,-0.7,11,88,20,4,92,Matches,7ed08d5c
2501,Carl Starfelt,se SWE,DF,Celta Vigo,La Liga,28,1995,24.6,907,1035,87.6,16597,6106,334,368,90.8,508,551,92.2,56,93,60.2,0,0.2,0.1,-0.2,2,31,1,0,38,Matches,5cfec13d
2502,Niklas Stark,de GER,DF,Werder Bremen,Bundesliga,28,1995,12.1,475,595,79.8,9883,4445,138,167,82.6,262,290,90.3,73,124,58.9,0,0.0,0.2,0.0,0,32,3,0,37,Matches,aad48be9
2503,Jason Steele,eng ENG,GK,Brighton,Premier League,32,1990,17.0,570,673,84.7,12217,8275,185,186,99.5,265,270,98.1,111,206,53.9,0,0.0,0.0,0.0,0,3,0,0,0,Matches,28300a16
2504,Pascal Stenzel,de GER,DF,VfB Stuttgart,Bundesliga,27,1996,11.8,715,824,86.8,13536,3889,304,330,92.1,293,327,89.6,104,134,77.6,5,3.2,2.4,+1.8,15,66,25,8,85,Matches,99f7e9aa
2505,Leonidas Stergiou,ch SUI,DF,VfB Stuttgart,Bundesliga,21,2002,6.6,308,364,84.6,4390,1434,185,203,91.1,107,123,87.0,9,21,42.9,0,0.4,0.9,-0.4,5,18,7,5,17,Matches,08391d76
2506,Raheem Sterling,eng ENG,FWMF,Chelsea,Premier League,28,1994,22.0,538,728,73.9,7091,1775,363,428,84.8,135,191,70.7,18,33,54.5,4,4.5,4.3,-0.5,30,31,35,7,78,Matches,b400bde0
2507,Trivante Stewart,jm JAM,FWMF,Salernitana,Serie A,23,2000,1.1,18,27,66.7,266,20,12,13,92.3,5,8,62.5,1,2,50.0,0,0.1,0.0,-0.1,1,0,0,0,0,Matches,75bd6f48
2508,Angelo Stiller,de GER,MF,Hoffenheim,Bundesliga,22,2001,0.9,36,43,83.7,683,273,17,19,89.5,13,13,100.0,5,7,71.4,0,0.0,0.1,0.0,1,7,1,1,7,Matches,3b1ed320
2509,Angelo Stiller,de GER,MF,VfB Stuttgart,Bundesliga,22,2001,29.9,2346,2637,89.0,37536,11544,1147,1231,93.2,981,1047,93.7,141,243,58.0,5,5.1,5.4,-0.1,51,229,29,6,220,Matches,3b1ed320
2510,Kevin Stöger,at AUT,MF,Bochum,Bundesliga,29,1993,29.6,1363,2028,67.2,25253,10738,604,760,79.5,508,711,71.4,208,415,50.1,10,9.9,9.8,+0.1,127,195,76,25,283,Matches,e5649a78
2511,Filip Stojilković,ch SUI,FWMF,Darmstadt 98,Bundesliga,23,2000,1.7,10,21,47.6,176,45,3,8,37.5,7,12,58.3,0,0,,0,0.0,0.0,0.0,0,2,1,0,3,Matches,0cbe584d
2512,John Stones,eng ENG,DFMF,Manchester City,Premier League,29,1994,11.8,781,839,93.1,12375,2872,402,426,94.4,322,335,96.1,41,54,75.9,0,0.2,0.4,-0.2,6,53,1,0,57,Matches,5eecec3d
2513,Thomas Strakosha,al ALB,GK,Brentford,Premier League,28,1995,1.5,52,71,73.2,1509,977,6,6,100.0,27,28,96.4,19,37,51.4,0,0.0,0.0,0.0,0,1,0,0,0,Matches,339fe0e8
2514,Jørgen Strand Larsen,no NOR,FW,Celta Vigo,La Liga,23,2000,31.8,423,618,68.4,5082,766,286,370,77.3,85,132,64.4,15,23,65.2,3,2.5,2.1,+0.5,24,21,15,3,25,Matches,f553b2b3
2515,Gabriel Strefezza,br BRA,FW,Lecce,Serie A,26,1997,12.4,300,412,72.8,5197,1463,151,174,86.8,103,137,75.2,37,70,52.9,0,1.2,1.3,-1.2,20,34,20,7,54,Matches,ac4a4508
2516,Kevin Strootman,nl NED,MF,Genoa,Serie A,33,1990,13.4,550,670,82.1,8923,2778,267,310,86.1,218,249,87.6,40,69,58.0,2,1.3,2.2,+0.7,22,47,10,5,61,Matches,ef2e5e1a
2517,Cristhian Stuani,uy URU,FW,Girona,La Liga,36,1986,8.9,84,115,73.0,1007,130,53,68,77.9,21,28,75.0,2,5,40.0,3,1.9,0.5,+1.1,10,0,1,0,5,Matches,220c11f1
2518,Álex Suárez,es ESP,DF,Las Palmas,La Liga,30,1993,28.5,1396,1613,86.5,23196,9326,680,733,92.8,580,649,89.4,96,169,56.8,0,0.2,0.6,-0.2,6,102,8,3,109,Matches,9c137b36
2519,Damián Suárez,uy URU,DF,Getafe,La Liga,35,1988,14.4,436,638,68.3,7921,3538,221,256,86.3,151,212,71.2,56,135,41.5,2,0.8,1.1,+1.2,17,50,13,8,58,Matches,ba5004e1
2520,Denis Suárez,es ESP,MFFW,Villarreal,La Liga,29,1994,1.5,79,94,84.0,1324,518,38,43,88.4,34,38,89.5,5,8,62.5,0,0.3,0.6,-0.3,3,11,2,1,13,Matches,12c50af5
2521,Gabriel Suazo,cl CHI,DF,Toulouse,Ligue 1,25,1997,26.2,1163,1482,78.5,18986,6659,566,644,87.9,491,614,80.0,79,149,53.0,4,3.0,4.1,+1.0,43,72,45,11,114,Matches,39b326ed
2522,Isaac Success,ng NGA,FWMF,Udinese,Serie A,27,1996,9.8,130,204,63.7,1955,467,76,111,68.5,35,47,74.5,11,21,52.4,1,1.1,0.6,-0.1,11,16,4,0,17,Matches,f573a8bf
2523,Niklas Süle,de GER,DF,Borussia Dortmund,Bundesliga,27,1995,16.8,1401,1505,93.1,26854,8405,497,519,95.8,741,780,95.0,149,180,82.8,0,0.2,0.6,-0.2,5,77,6,1,83,Matches,e33c06cf
2524,Ibrahim Sulemana,gh GHA,MF,Cagliari,Serie A,20,2003,14.9,361,452,79.9,6464,1260,163,184,88.6,151,172,87.8,42,72,58.3,0,0.1,0.2,-0.1,4,30,2,2,27,Matches,230c3f3a
2525,Tomáš Suslov,sk SVK,MFFW,Verona,Serie A,21,2002,23.2,416,573,72.6,8181,2111,155,185,83.8,176,210,83.8,70,127,55.1,5,3.6,2.5,+1.4,28,40,22,6,64,Matches,83fe71b8
2526,Suso,es ESP,MFFW,Sevilla,La Liga,29,1993,16.9,702,907,77.4,12150,3958,367,406,90.4,227,285,79.6,91,158,57.6,4,3.9,4.9,+0.1,42,74,38,14,110,Matches,4e219ad2
2527,Mattias Svanberg,se SWE,MF,Wolfsburg,Bundesliga,24,1999,19.1,574,807,71.1,8980,2918,306,369,82.9,204,270,75.6,38,104,36.5,3,2.3,2.5,+0.7,26,59,16,2,84,Matches,92d83c27
2528,Max Svensson,es ESP,FW,Osasuna,La Liga,,,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,cf603737
2529,Mile Svilar,rs SRB,GK,Roma,Serie A,23,1999,15.0,526,605,86.9,11527,7333,143,143,100.0,297,300,99.0,85,161,52.8,0,0.0,0.0,0.0,1,3,0,0,0,Matches,bcf5058a
2530,Williot Swedberg,se SWE,FWMF,Celta Vigo,La Liga,19,2004,4.9,80,108,74.1,1055,244,45,56,80.4,21,28,75.0,4,6,66.7,0,0.2,0.7,-0.2,3,7,3,1,6,Matches,184fe4b2
2531,Karol Świderski,pl POL,FWMF,Verona,Serie A,26,1997,5.6,84,120,70.0,1154,281,45,55,81.8,30,41,73.2,2,5,40.0,0,0.4,0.6,-0.4,8,5,4,1,13,Matches,41723204
2532,Abakar Sylla,ci CIV,DF,Strasbourg,Ligue 1,20,2002,19.9,1111,1266,87.8,19769,6698,436,473,92.2,567,618,91.7,81,139,58.3,0,0.5,0.2,-0.5,5,52,4,0,72,Matches,29c91632
2533,Dembo Sylla,gn GUI,DF,Lorient,Ligue 1,20,2002,0.5,19,22,86.4,378,24,9,9,100.0,7,8,87.5,3,4,75.0,0,0.0,0.0,0.0,0,0,1,0,1,Matches,fcb9b1f8
2534,Issiaga Sylla,gn GUI,DFFW,Montpellier,Ligue 1,29,1994,16.2,528,719,73.4,9051,3985,242,300,80.7,218,271,80.4,51,108,47.2,2,1.7,1.0,+0.3,16,34,10,7,43,Matches,b99bec05
2535,Mamadou Sylla,sn SEN,FWMF,Alaves,La Liga,29,1994,0.2,3,7,42.9,64,6,1,4,25.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches,e5ec95f8
2536,Attila Szalai,hu HUN,DF,Hoffenheim,Bundesliga,25,1998,3.2,131,178,73.6,2249,1119,53,62,85.5,63,77,81.8,10,30,33.3,0,0.5,0.8,-0.5,2,10,2,1,13,Matches,50ff205b
2537,Attila Szalai,hu HUN,DF,Freiburg,Bundesliga,25,1998,1.1,58,72,80.6,1064,580,20,23,87.0,33,39,84.6,4,8,50.0,0,0.1,0.2,-0.1,1,2,1,0,5,Matches,50ff205b
2538,Wojciech Szczęsny,pl POL,GK,Juventus,Serie A,33,1990,35.0,780,1006,77.5,22098,15358,121,122,99.2,389,394,98.7,270,486,55.6,0,0.0,0.0,0.0,1,11,0,0,0,Matches,01b8a2b2
2539,Dominik Szoboszlai,hu HUN,MF,Liverpool,Premier League,22,2000,23.4,1280,1550,82.6,20367,4929,694,777,89.3,441,507,87.0,98,169,58.0,2,5.8,5.1,-3.8,56,98,33,6,152,Matches,934e1968
2540,Przemysław Szymiński,pl POL,MF,Frosinone,Serie A,29,1994,0.1,1,2,50.0,9,10,1,1,100.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,9b3099d6
2541,Alexander Sørloth,no NOR,FW,Villarreal,La Liga,27,1995,27.7,357,476,75.0,4827,666,228,271,84.1,107,142,75.4,11,20,55.0,6,4.4,3.0,+1.6,34,19,15,1,40,Matches,e92cd3f7
2542,Musa Al-Taamari,jo JOR,FW,Montpellier,Ligue 1,26,1997,21.4,402,553,72.7,5492,1444,233,290,80.3,119,158,75.3,16,26,61.5,2,3.5,2.0,-1.5,20,21,28,0,54,Matches,f15f8b2b
2543,Nicolás Tagliafico,ar ARG,DF,Lyon,Ligue 1,30,1992,23.6,999,1175,85.0,15340,5299,513,565,90.8,398,455,87.5,52,87,59.8,1,1.0,1.7,0.0,18,82,20,5,105,Matches,f0661424
2544,Jonathan Tah,de GER,DF,Bayer Leverkusen,Bundesliga,27,1996,29.2,2070,2193,94.4,32998,13638,1045,1077,97.0,908,962,94.4,89,110,80.9,1,0.3,0.9,+0.7,5,164,1,0,133,Matches,bd142efb
2545,Montassar Talbi,tn TUN,DF,Lorient,Ligue 1,25,1998,24.5,1008,1188,84.8,18865,7775,332,365,91.0,575,619,92.9,84,174,48.3,0,0.2,0.5,-0.2,7,77,7,0,88,Matches,a4a44eb0
2546,Yassin Tallal,es ESP,FW,Getafe,La Liga,18,2005,0.0,0,2,0.0,0,0,0,1,0.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,8388ba65
2547,Adrien Tameze,cm CMR,DFMF,Torino,Serie A,29,1994,23.8,1106,1276,86.7,18937,5466,462,506,91.3,549,605,90.7,68,101,67.3,2,2.2,1.2,-0.2,19,81,10,3,90,Matches,8da74c05
2548,Renato Tapia,pe PER,MFDF,Celta Vigo,La Liga,28,1995,14.9,541,715,75.7,9909,3901,249,283,88.0,200,247,81.0,77,141,54.6,0,0.6,0.7,-0.6,7,64,11,2,61,Matches,34269bdf
2549,Edmond Tapsoba,bf BFA,DF,Bayer Leverkusen,Bundesliga,24,1999,23.2,1795,1973,91.0,29578,12526,878,930,94.4,758,813,93.2,118,167,70.7,1,1.0,1.4,0.0,9,193,8,0,164,Matches,a73c8f95
2550,Matt Targett,eng ENG,DF,Newcastle United,Premier League,27,1995,0.9,36,41,87.8,657,188,13,13,100.0,17,18,94.4,6,9,66.7,0,0.0,0.0,0.0,1,2,0,0,2,Matches,e514ab62
2551,Oussama Targhalline,ma MAR,MF,Le Havre,Ligue 1,21,2002,11.4,600,704,85.2,9591,3081,301,337,89.3,229,257,89.1,45,67,67.2,0,0.4,0.5,-0.4,8,67,10,3,70,Matches,abd56820
2552,James Tarkowski,eng ENG,DF,Everton,Premier League,30,1992,38.0,1195,1550,77.1,25219,10527,396,474,83.5,588,683,86.1,196,335,58.5,1,2.5,2.7,-1.5,22,127,23,3,130,Matches,15ea812b
2553,César Tárrega,es ESP,DF,Valencia,La Liga,21,2002,0.1,5,5,100.0,90,22,1,1,100.0,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,59c29820
2554,Jimi Tauriainen,eng ENG,FW,Chelsea,Premier League,19,2004,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,cac9e583
2555,Nuno Tavares,pt POR,DF,Nott'ham Forest,Premier League,23,2000,5.1,201,274,73.4,2954,1132,117,136,86.0,69,96,71.9,11,28,39.3,0,0.5,0.4,-0.5,2,14,2,0,24,Matches,a65c844b
2556,Marcus Tavernier,eng ENG,FW,Bournemouth,Premier League,24,1999,23.5,658,920,71.5,10699,3392,358,421,85.0,222,282,78.7,60,142,42.3,4,5.2,4.2,-1.2,44,46,35,7,84,Matches,5c0da4a4
2557,Elayis Tavsan,nl NED,MFFW,Verona,Serie A,22,2001,0.6,7,8,87.5,143,42,3,3,100.0,3,3,100.0,1,2,50.0,0,0.0,0.0,0.0,0,0,1,0,2,Matches,928143e7
2558,Charlie Taylor,eng ENG,DF,Burnley,Premier League,29,1993,25.9,995,1312,75.8,16535,5292,520,590,88.1,380,488,77.9,76,169,45.0,1,1.2,1.7,-0.2,15,69,19,14,82,Matches,cc2d7ad5
2559,Marciano Tchami,gw GNB,FWMF,Almeria,La Liga,19,2004,0.5,14,24,58.3,162,52,12,16,75.0,2,4,50.0,0,2,0.0,0,0.0,0.0,0.0,1,0,0,0,1,Matches,19a5c0b6
2560,Loum Tchaouna,fr FRA,FWMF,Salernitana,Serie A,19,2003,23.3,505,766,65.9,7384,2039,298,375,79.5,151,224,67.4,34,75,45.3,3,1.5,1.3,+1.5,22,41,22,7,59,Matches,a3c8b4d3
2561,Jackson Tchatchoua,cm CMR,DF,Verona,Serie A,21,2001,19.2,604,799,75.6,9562,3708,324,355,91.3,222,299,74.2,42,102,41.2,2,1.3,1.7,+0.7,15,48,22,18,53,Matches,aeca7743
2562,Enzo Tchato,cm CMR,DF,Montpellier,Ligue 1,20,2002,12.5,478,639,74.8,8024,3281,227,267,85.0,192,244,78.7,44,101,43.6,0,0.3,0.8,-0.3,7,45,15,11,46,Matches,7f783431
2563,Aurélien Tchouaméni,fr FRA,MFDF,Real Madrid,La Liga,23,2000,22.1,1377,1520,90.6,22672,7487,688,729,94.4,592,639,92.6,82,113,72.6,1,0.9,1.4,+0.1,11,154,13,4,111,Matches,4f255115
2564,Mathys Tel,fr FRA,FWMF,Bayern Munich,Bundesliga,18,2005,11.7,340,410,82.9,5395,862,183,204,89.7,135,156,86.5,18,25,72.0,5,2.3,3.0,+2.7,12,23,19,6,27,Matches,829aa60c
2565,Nathan Tella,ng NGA,DFMF,Bayer Leverkusen,Bundesliga,24,1999,9.1,279,351,79.5,3946,979,175,195,89.7,86,107,80.4,8,23,34.8,2,3.2,2.9,-1.2,14,9,18,5,28,Matches,f1e94cd6
